Date,UserName,Comment,Like
2025-02-13T12:28:48Z,@rajasaffath4916,"CUMA MAU BILANG MAU U GANTENG KAYA APAPUN, kalau lu berbisnis ini kita bahas film juga bisnis, lu pahami target lu sapa<br><br>oke masuk di kotex ini film targrnya fans ariel, dan pemain lain dan paling gedenya FANS2 KDRAMA, fans2 wbtoonya seriesnya, dan sebagian kecil org fomo yang nonton dr riviewer film tapi semua itu lansung hancur karna abizar ini<br><br>bahkan misal pun ini pemainnya reza rahadian yang aktor top lah, kalau dia blunder dan menghina targt penonton ttp sepi pasti walau sapapun  jadi ego manusia lu pendam ada utk diri lu sndri, atau sama kwn2 lu ga usah smpe ke expos bro",1
2025-02-13T12:21:09Z,@muhamadalfarizi4170,Wkwkkwkw asem,0
2025-02-13T12:20:52Z,@kass2897,bang udha nonton trailer Jurassic world rebirth?,0
2025-02-13T12:20:03Z,@ferdiansyha177,MAKIN MANTEP AJA OPENIGNya bang,1
2025-02-13T12:11:32Z,@BuatDownload-k4b,"ga nonton dengan alasan mau menciptakan karakternya sendiri? hahaha aslinya males nonton, riset dan enggan mempelajari karakternya",0
2025-02-13T12:02:59Z,@alims9997,"Bang karena ini film indo, sekalian react trailer baru film SMA nya joko anwar keknya family friendly 👌",0
2025-02-13T12:02:37Z,@eminlee7502,"Inget ya hanya fans kdrama &amp; kpopers yang bisa melakukan cancel culture ke public figure seperti ini.<br><br>Jika netizen indonesia gak akan mungkin bisa melakukan cancel kulture karena mereka cenderung panas diawal tapi cepet lupa. Jd abidzar ini masih berpotensi kembali tenar lagi jk bersinggungan ama netizen indonesia pd umumnya. TAPI JIKA DIA ADA PROYEK YANG BERSINGUNAN AMA KDRAMA/KPOPERS LAGI, REAKSI MASIH TETAP SAMA. CANCEL CULTURE AKAN SELALU MELEKAT DI DIRINYA. TAK BISA DIHILANGKAN.<br><br>sehat2 ya buat kita semua... hahahaha... bangga bgt akhirnya cancel cuture diindonesia buat public figure problematik bisa terwujud juga😂😂",0
2025-02-13T12:02:10Z,@Hhaydn2,Aowkwkwk,0
2025-02-13T11:55:47Z,@bert9744,Rules yang tepat adalah sbg berikut :<br>1. Makhluk Tiktok <br>2. Fans Bola<br>3. Kpoper<br>4. Wibu,0
2025-02-13T11:55:47Z,@kidoskudos,Mna dia msih ada kontrak 10 film lagi ktnya. Bisa2 yg krja sma dngan dia batalin kontrak. Dah lah ni bocah bru masuk langsung tamat riwayatnya😂,0
2025-02-13T11:53:48Z,@nchumrininini2191,"Gak masalah sebenernya dia meranin tae mo, ya meski pasti ada beberapa kdrama lovers yg ga terima cast tae mo di peranin abizar, tapi itu wajar. Setiap film/drama adaptasi entah dari webtoon, manga, novel atau dari drama luar pasti punya ekspetasi yg tinggi buat para pemeran atau alurnya. <br>Pernah baca webtoon weak hero sampe beneran tamat, dan pas muncul dramanya oke pemeran udah cocok mirip lah sama yg di novelnya, pas nonton alur beda jauh sama yg di webtoon beneran kecewa banget, tapi akting si aktor ini keren, ada adegan pas dimana dia nangis ikutan nangis karna kasian.<br>Nah, harusnya abizar juga gini. Ga papa para kdrama protes karna kecewa dia dipilih, tapi kalo akting dia bagus &amp; gak bikin masalah +promosi yg bagus gak bakal dia sampe di boikot gini, orang juga bakal nikmatin &amp; yg belum nonton jadi penasaran.<br><br>Ini udah ngatain fans kpop yg mana itu nyari penyakit, malah ditambah dilarang nonton. Ya jelas orang makin males buat nonton, yg nonton pun sengaja cuma buat ngasih rating buruk doang bukan karna minta. Kasian sama pemeran lain, crew yg udah cape kerja siang malem berhari-hari, &amp; lebih kasian ke penulis aslinya",0
2025-02-13T11:53:38Z,@theblues6964,"Parah sih ini. Manusia paling sombong didunia. Belagak paling diatas langit, akhirnya kena cancel.",0
2025-02-13T11:52:52Z,@ismaDian,padahal bagus 10/10,0
2025-02-13T11:50:20Z,@mi-kn4pv,"Attitude nol. Tidak ada ruginya menjadi rendah hati. Kenapa harus ngeludahi calon konsumen.<br>Mau dy kpoper, kdrama, ibu2 rt, abang2 penyuka movie, bapak2 nyantai, fanatik, ga fanatik.<br>Itu Penonton adalah calon pembawa kesuksesan bagi aktor!!! Selamat belajar abizar. Profesional plis.<br>N buat falcon, gak cuma kamu, aq pun kasian ma 100kru,20 sniman yg terlibat.",0
2025-02-13T11:49:11Z,@idiotalien7978,puas bgt sama editanya 😭😭😭,0
2025-02-13T11:49:09Z,@tatangfirmansyah9923,Opening 👍🏼😅,0
2025-02-13T11:40:39Z,@demasshandy,6900 doang? Kopi jago aja 8000 😂😂😂😂,1
2025-02-13T11:38:19Z,@celekngasu32-z2r,preettt,0
2025-02-13T11:33:12Z,@Ahmad-ny2py,Lagian ngusung film remake tapi pemainnya ga mau riset film originalnya😂,3
2025-02-13T11:30:27Z,@charliekirana7639,"sebenernya statement abidzar yang ngomong &quot;saya akan menciptakan karakter yang berbeda....blablabla&quot;, itu sah-sah aja sih.... Asal yang ngomong Leonardo Di Caprio sama Johnny Depp.",0
2025-02-13T11:29:45Z,@john-scala,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=792"">13:12</a> tai mingnya (luar biasa ganas)",1
2025-02-13T11:25:02Z,@BellaBell-s3r,"sbg fans kdrama, awal dgr drama bussines proposal mau d remake trus liet pemain gue udah yakin dramanya bakalan gagal.. alasannya itu krna drama ini drama yg populer, mau remake standarnya juga hrus dsesuaikan bahkan harus lebih tinggi lagi dri drama aslinya bila  perlu..kenapa? krna bukannya kita fanatik. secara tidak langsung itu tetap akan d banding bandingin dengan aslinya.. yg asli aja d bandingin sm karya webtoonnya apalagi yg mau d remake, jadi film pula? serinya 12 episode di jadiin 1 film gak bakalan dapet poin2 menyenangkan dri drama aslinya itu. karena cerita business proposal itu sbnrnya crita yg klise tp dramanya sangat menghibur. alasan dramanya populer juga krna akting dri para pemain yg gak main main, OST yg mndukung dan aktor yg rupawan, nah aktor yg rupawan ini sbnrnya jangan d sangkal ya..knp drama drama korea itu di lirik lirik sm negara lain itu krna para aktornya.. aktor dan artis indo gak sdikit knp gak d casting aja buat nemu yg sesuai klu pengen banget d remake..bila perlu d buat voting buat fans kdrama yg milih.. kan makin terlibat tu fans dan film yg mw d remake..jd pada pnasaran nnt aktingnya gmn..krna pd dsrnya kita udah tau crita dri business proposal itu sndri.. trus klu pemainnya gak ssuai apa daya tariknya coba? klu yg aslinya udah best bnget knp remake ini hrus d tonton, prtnyaanya gitu kan? <br><br>si cowok ngamuk2 saat bnyak yg gak trima jg bikin gue speechless.. why? klu mau akting ssuai standar mreka knp gak tingkatin perfilman indo aja si? jangan remake drakor krna jujur ya vibe drama dan film korea sama sinetron dan film indo itu vibenya udah jauuuuuuuh berbeda banget.. klu remake trus mau d bikin ala indo trus targetnya adalah fans kdrama itu imposible. gue yakin yg nntn itu bnyak yg bkn fans kdrama tp ya emang yg punya hobby nntn film indo. kyk temen gue bbrpa itu hobynya nntn film indo.. sama halnya gue pnsran sm org yg hoby nntn anime pas gue nntn trnyata gue gak trmsk golongan fans wibu..dan ini smua msalah selera jd kesimpulannya perfilman indo yg perlu ditingkatkan aja ya gak sih? biar d kenal negara lain.. plissss. apapun itu tolong jangan remake drakor jd film..",0
2025-02-13T11:23:57Z,@andshndrx,"Lagu opening lu enak. Info judul, bro 😂",0
2025-02-13T11:23:29Z,@HaioXe_han,setuju gw sih film remix indo jelek banget gila,0
2025-02-13T11:23:21Z,@john-scala,"Seandainya ada monyet main film jadi songoku bilang di depan gua bahwa dia hanya nonton 1 episode doang dan mau menciptakan karakter sendiri<br><br>Fixed, film yg di peran tuh monyet ga pantas untuk fans dragon ball nonton",0
2025-02-13T11:15:12Z,@john-scala,Jgn macam macam sama wibu! Habis loe,0
2025-02-13T11:14:26Z,@dekaperdana1224,kasian yg lainnya sih gara&quot; ego 1 orang doangg,1
2025-02-13T11:11:21Z,@cheerbond-anibeez,"Apazih, kalian itu fanatik bukzn pada tempatnya,  cuma prlem doang, gua kasian lihat loe pada",0
2025-02-13T11:09:31Z,@getonim,"Semoga cancel culture gini bisa diterapkan ke film2 lain yang bermasalah baik aktor maupun filmnya sendiri, Vina (harusnya)contohnya 😂😂",0
2025-02-13T11:07:13Z,@almaisaks,kasian Ariel Sabar,0
2025-02-13T11:06:12Z,@almaisaks,"ini gila sih, di IMDB sampek 22K yang ngasih rated, ya meskipun star 1. coba film Indo lainnya yang ngerate di IMBD dikit, paling 1-2K",0
2025-02-13T11:04:13Z,@albahripratama7837,"bangg bahas petaka di gunung gede dung, gw pengen tau ekspresi dri lu wkwkw",0
2025-02-13T11:03:57Z,@BESTWORKOUTTRACK-o7k,Ariel tatum jadi kena mental keknya bakal gk mau kerjasama lagi sama si A wkwkwkwkwk,0
2025-02-13T10:58:20Z,@BabyRapunzel-j5w,Maklum artis baru😄,0
2025-02-13T10:51:30Z,@fahmiibrahimaji7485,Bang captain america 4 bang review,1
2025-02-13T10:47:45Z,@Stellarfolca,Kasian Tim nya sih...😂😂😂 Cuma gegara bacotnya... Ingat semakin banyak yang suka maka semakin tinggi ekspektasi nya... Minimal hampir sama gitu kaya adaptasi sebelumnya.,1
2025-02-13T10:45:28Z,@Wulan-i2b3h,Siapa disini yg bilang nglantur lebih cocok jadi artis film.. ❤,0
2025-02-13T10:41:54Z,@bardaniachmad,produser: Ah ngen-,0
2025-02-13T10:41:29Z,@Modaz1922,Laahhh.....item banget aktor&#39;nya,0
2025-02-13T10:39:33Z,@smartmonyet9155,w kira rule ke 4 itu jangan &quot;thoololll&quot; ato &quot;blo on&quot; wkwkwkwk,0
2025-02-13T10:32:13Z,@fazninice1640,Review how train dragon LA sama Jurassic World Rebirth cuy.,0
2025-02-13T10:26:39Z,@madmat693,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=397"">6:37</a> emot elon musk",0
2025-02-13T10:22:56Z,@intan-e9j,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=494"">08:14</a> hadeh&#39;&#39; . BERKAH99",1
2025-02-13T10:21:41Z,@pecahsasha,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=493"">08:13</a> hadeh&#39;&#39; . BERKAH99",3
2025-02-13T10:18:32Z,@mochitaetaekim1699,"Dari liat aktornya dia aja udah ga pgn nnton,, kya kebanting banget samaa kang taemo,,, <br>Malah ada skandal ini, makin ga pgn nnton😂",0
2025-02-13T10:16:37Z,@AbdulRohim-eh2xr,"film di menit ke <a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=361"">6:01</a> itu film apa ya?",0
2025-02-13T10:14:37Z,@Obscura04,Yg ke-4 Buzzer min,0
2025-02-13T10:13:12Z,@Asari2002,"Gua masih gak ngerti sama logika dia dah. Kan dia tau fans nya ini fanatik, kenapa dia malah bikin pernyataan yang menyulut emosi para fans yang fanatik ini dah? Sungguh tidak bisa dipahami akal sehat manusia.",0
2025-02-13T10:02:31Z,@rachelee0618,Serem 😂,0
2025-02-13T09:51:20Z,@donutpillow4683,waw 3 menit pertama gua suka ama opini lu. let say sefrekuensi lah yaa. gua terakhir lu riview film pembawaanya ga sebagus ini njir.. lu keren wkwkwk kaga nyesel gua subs elu,0
2025-02-13T09:47:58Z,@ruangtkj113,Bang coba review film Big world 🙏,0
2025-02-13T09:45:20Z,@Thomar_keluarga,Emanggblk . Wrong positioning bad attitude,1
2025-02-13T09:45:09Z,@andrewgeovannydelphinus1746,Brooo membuat sebuah intro yang luar biasa😂😂,0
2025-02-13T09:42:34Z,@TriaAzka-jg1if,"Diluar masalah si Abidzar yang sekarang. Gue udah duluan heran kenapa pemeran cowoknya make mereka berdua, kalau di sokor udah dicancel duluan. Yang satu pernah kasus narkoboy dan yang satu lagi kasus exib😆. Udah free dari scandal yang pertama, eh malah blunder sampe 4x si Adbizar. Tol0l banget sumpah.",0
2025-02-13T09:40:17Z,@Mokowew,"Yang jadi kang taemo aja sampe di dalamin karakter Webtoonnya dan baca Webtoonnya berkali kali loh, lah ini sok sok An bikin karakter sendiri, udah jelas ini film adaptasi, dimana orang orang mengharapkan karakternya tetap sama, walaupun dia udah kena siram di awal karakter mukanya gak cocok buat jadi kang taemo tapi setidaknya untuk actingnya karakternya harus disesuaikan lah biar bisa mengubah pembicaraan orang orang bahwa dia itu bisa jadi kang taemo walaupun kulitnya item sawo, ini udah kena siram diawal malah tambah bikin kontroversi yah hancur lah lu jadinya 😂, padahal Ariel tatum udah pas banget loh peran dia",0
2025-02-13T09:39:54Z,@flow330,Sungguh2 newbie yang sangat offside😂,1
2025-02-13T09:39:28Z,@angginasarudin,sama fansnya agnesmo jangan macem2,0
2025-02-13T09:33:42Z,@tokstbg4648,si hitam pembawa bencana............<br>kwkwkwkwkwkk,1
2025-02-13T09:30:34Z,@abdichdt,"kasian sama mbak ariel udah ngegendong ini film,tapi yang lain pada blunder",2
2025-02-13T09:28:53Z,@adisupriyadi6526,Hombreng titit lidi emang koplak,0
2025-02-13T09:28:04Z,@wisnubayu78,sok kegantengan udh kyk super star...padahal hoax😂,1
2025-02-13T09:25:55Z,@reymon777.6yearago,Abidzar aktor abal abal sombongnya selangit,0
2025-02-13T09:22:45Z,@noenoekkuswanati5276,Dah...ganti aktor lain ajalah,0
2025-02-13T09:18:58Z,@dolarhunter9225,"semua fans itu gak ada apa-apanya sama fans kucing, karena semua fans itu ngefans sama kucing",0
2025-02-13T09:17:57Z,@Carry-r2q,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=715"">11:55</a> &quot;kontrol&quot;",0
2025-02-13T09:14:02Z,@va_1998,"Makasiii lho, gue jadi paham setelah nonton review lo",1
2025-02-13T09:12:33Z,@Aji-v3x,Banyakan yg nonton clip YouTube ini daripada nonton filmnya,0
2025-02-13T08:57:53Z,@syifanurlatifah,Wkwk openingnya nya ala korea,0
2025-02-13T08:55:41Z,@hasbahrahman353,"udh bang gw yakin 60 persen lu juga  k-drama fans juga, penampilan km juga seperti opa korea😂 mungkin",1
2025-02-13T08:54:24Z,@erwinkumadjawa9497,"Tayangan NGELANTUR kali ini memberikan pengetahuan, pembelajaran, pengetahuan, motivasi, sebagai bonusnya selain bahasan utamanya yaitu FIlm☀ Berdasarkan episode ini, NGELANTUR layak untuk menjadi tayangan film di TV nasional....",0
2025-02-13T08:52:40Z,@hasbahrahman353,"Belum ada yg kalahin film srigala terkahir dari indonesia, dan KL ganster dari malaysia😊<br>Kalau dari fil lokal",0
2025-02-13T08:52:39Z,@erwinkumadjawa9497,"Seperti yang dibilang Alo: AKTOR / AKTRIS UTAMA MENJADI PENENTU BAGI KEBERHASILAN FILM dan SITUASI RUMAH PRODUKSI YANG TERLIBAT. Sama halnya: MC juga MENJADI PENENTU BAGI KEBERHASILAN SATU EVENT dan MENENTUKAN KESUKSESAN dari PANITIA - SPONSOR - MEDIA PARTNER dan MENENTUKAN KEBAHAGIAAN AUDIENCE / PENONTON /PESERTA ACARA💫 Seorang Guru juga menentukan keberhasilan para muridnya dan institusi pendidikan tempanya mengajar: Sekolah, Bimbel, Universitas☀",45
2025-02-13T08:51:37Z,@Hardliners34,"Aktor film adaptasi nggak nonton/baca sumber asli udah nggak aneh sih, beberapa pernah gw baca beritanya. Jd problemnya bukan di situ, tp pada buruknya kemampuan komunikasi publik abidzar. Agak aneh jg dg pihak falcon apa mereka nggak ngebrief dulu aktor2 yg hadir di acara talkshow sampe bisa ada yg salah ngomong gitu",1
2025-02-13T08:51:32Z,@auliarizkyfitri7136,Makasih bang sdh mewakili emosi gue😂😂,0
2025-02-13T08:51:14Z,@risthya8343,"Di tmpat ku udh ga tayang lg film nya ,cuma bertahan 1 minggu karna sepi lngsung dicabut dari bioskop😅. Btw aku ngecek di apk TIX ID jd tau😂😂",1
2025-02-13T08:50:58Z,@Delta_Media,Sekali nya ngak pake Reza Rahardian filmnya ancur 😂😂😂,1
2025-02-13T08:50:24Z,@BintangGumiwangAsmara,"1 alasan yg saya salut sama abidzar ini  dia jujur,gua yakin banyak aktor aktris yg pake topeng demi penonton,ambil hikmahnya aja mungkin hikmahnya abidzar harus berenti dari dunia akting 😂",4
2025-02-14T15:10:25Z,@adityaramadhani7808,Jujur sih fine aja tapi masih sombong ya sama aja nol attitude,0
2025-02-13T08:50:06Z,@danlagi.,"Aturan 2 Dan 3 Paling Lucu Sekaligus Agak Ngeri, Hahaha",0
2025-02-13T08:49:06Z,@danlagi.,Mampus !!!,0
2025-02-13T08:48:07Z,@machsusalamsyah8987,The real ngelantur emang dah tuh,0
2025-02-13T08:43:40Z,@minimalin2698,Kode undangan SeaBank: XV62VD,0
2025-02-13T08:41:33Z,@saefulinsan8103,Kesalahan dia adalah ngomongin pasar yang dituju 😂,0
2025-02-13T08:33:51Z,@Rayesgaming-k7r,Itula begok nya orang Indonesia<br>Film luar di banggain mati2an ampe mati<br>Giliran film Indonesia aduhh salah dikit penuh cemooh,0
2025-02-13T08:31:54Z,@ryohato5763,"<a href=""https://www.youtube.com/watch?v=vFUT18yhMB8&amp;t=104"">1:44</a> Ternyata bukan Abidzar aj,Ariel Tatum jg turut serta nantang penonton😅",1
2025-02-13T08:30:44Z,@memeTime54,Kayaknya abizar ngomong gitu mungkin di suruh sama FALCON😅 meski mukanya ngeselin sih,1
2025-02-13T08:25:06Z,@daveofficial7671,Gue subd lue bang .<br><br>Gue dmen cara loe nge bawain nya,0
2025-02-13T08:17:25Z,@alfianhadiwijaya9338,"Akwowkw padahal ni drakor, drakor pertama kali gw nonton drakor sama ex, pengen nonton tapi ga jadi gara&quot; tu orang blunder wkwowkwo",0
2025-02-13T08:15:05Z,@peyokssakuragi418,Judulnya &quot;TAMAT&quot;.,1
2025-02-13T08:12:43Z,@LION_CAIN,Bang review rumah darah dong😅,0
2025-02-13T08:11:48Z,@pernakpernik1228,"Abizarrrr woy! lo bener bener udah bikin film lu jadi business FLOPposal, karna attitude lu yang FLOP! Buat para seleb&quot; yang lain di indonesia, ati ati soal attiude kalian karna gua sebagai penggemar entertain korsel tau betul bagaimana para agensi bahkan aktor/tris ato idol nya sendiri memperhatikan ATTITUDE mereka! Selain attitude, mereka juga sebisa mungkin tidak terlibat soal isu ato skandal yang kontroversi. kalian bukan kanye west, madonna, will smith yang namanya udah global (itu juga will smith akhirnya juga kena cancel culture 😆) ingat kalian masih level nasional, kalo sampe k LN juga nyampe nya d sing ama malay, kalo sampe ke hongkong itu juga kebantu sama fans kalian para TKI. Jadi JAGA ATTITUDE kalian!",0
2025-02-13T08:09:07Z,@zangliu1316,Falcon rugi lagi ya 😅,0
2025-02-13T08:05:10Z,@oxytro20,"ireng jir aktorny,mana paten",0
2025-02-13T08:02:24Z,@Nita_monika,"Kalo menurut gw mah,aktor/aktris nya harus nonton dulu drama/film yang akan di adaptasi ampe selesai,urusan karakternya mau di sesuaikan sama culture Indonesia itu boleh aja",0
2025-02-13T08:02:14Z,@TaufikRahman-v8z,"Jangan sebar hoaks, puluhan ribu yang nonton, tapi bo&#39;ong 🤣🤣🤣",1
2025-02-13T07:56:27Z,@giacoma2134,Namanya juga film adaptasi cuman sikap koe itu arogan banget cok,0
2025-02-13T07:55:32Z,@septiantyan1414,😂😂😂. Ngatain sama calon penonton. Ya kelar. Mereka milih nonton series original nya dari pada nonton kang parkir😅,1
2025-02-13T07:55:00Z,@nurhasanahmasduki3265,"Orang liat dia krn inget kang taemo ya,. Ehh dia malah nyepelein drama aslinya",0
2025-02-13T07:54:52Z,@HereToSuprise25,bang bahas alice in borderland season 3 trailer netflix,0
2025-02-13T07:53:10Z,@fahrurahmad8962,sumpah apa cuma gw doang yg ga kenal sama dia siapa😅,1
2025-02-13T07:50:33Z,@macanngantuk1439,Arogan sih ga ada obatnya,0
2025-02-13T07:50:32Z,@itszhra26,apa yang bisa diharapkan dari seseorang yang tidak tamat SMA gara-gara males👀,0
2025-02-13T07:45:18Z,@MahaRanti-rk7zm,"Tu cowok, gen z  tpi gapaham jejak digital pa yak. <br>1 kata keluar gak dipikir, rekamannya akan terus ada seumur hidup. <br>Artis2 Indonesia aku ngrasa lebih santai dan ga ribet soal omongan org, bodo amat, ga peduli, masih bisa suka2 gue, gak kyk di korea yg segiti strict nya netijen bisa ngatur artis. <br>Jadinya ya muncul model bgini, yg justru lebih2 nglunjak ditahap keterlaluan, krena culture artis di sini bodo amat, dan ngrasa netijen or fansnya ga akan mempengaruhi hidup mereka",0
2025-02-13T07:41:05Z,@AyuLestari-gh5tq,Bang coba Review film Bogota kata nya film nya cukup menarik hanya saja bnyk yg bilang failed karena pemain nya song jung ki pd hal ada yg bilang film gak buruk2 amat nah saya pengen tau apakah bnr2 gak bagus atau sebalik nya,1
2025-02-13T07:42:50Z,@NadineAlyssaAzzahra,"Filmnya sebenarnya cukup dark tapi actionnya keren, ceritanya itu kayak ala ala film thriller crime sih",0
